time,m_ballast_pumped,m_pitch,m_pressure,density
2024-08-06T09:35:15Z,NaN,NaN,NaN,1025.1779
2024-08-06T09:35:15Z,NaN,NaN,NaN,1025.1794
2024-08-06T09:35:22Z,NaN,NaN,NaN,1025.1794
2024-08-06T09:35:27Z,NaN,NaN,NaN,NaN
2024-08-06T09:35:29Z,NaN,NaN,NaN,1025.1738
2024-08-06T09:35:35Z,NaN,NaN,NaN,1025.1659
2024-08-06T09:35:36Z,NaN,NaN,NaN,1025.1595
2024-08-06T09:35:43Z,NaN,NaN,NaN,1025.1505
2024-08-06T09:35:43Z,NaN,NaN,2.77607,NaN
2024-08-06T09:35:47Z,NaN,0.493928,NaN,1025.144
2024-08-06T09:35:50Z,NaN,NaN,NaN,1025.1339
2024-08-06T09:35:55Z,NaN,NaN,NaN,NaN
2024-08-06T09:35:57Z,NaN,NaN,NaN,1025.1262
2024-08-06T09:36:04Z,NaN,NaN,NaN,1025.1152
2024-08-06T09:36:11Z,NaN,NaN,NaN,1025.0977
2024-08-06T09:36:15Z,NaN,NaN,NaN,1025.064
2024-08-06T09:36:18Z,NaN,NaN,NaN,1025.0111
2024-08-06T09:36:25Z,NaN,NaN,NaN,NaN
2024-08-06T09:36:28Z,NaN,0.439823,NaN,1024.953
2024-08-06T09:36:32Z,NaN,NaN,NaN,1024.9171
2024-08-06T09:36:32Z,NaN,NaN,1.5241,1024.6239
2024-08-06T09:36:39Z,NaN,NaN,NaN,1024.5829
2024-08-06T09:36:40Z,NaN,NaN,NaN,1024.2404
2024-08-06T09:36:46Z,NaN,NaN,NaN,1023.5067
2024-08-06T09:36:48Z,NaN,NaN,NaN,1022.2758
2024-08-06T09:36:53Z,NaN,NaN,NaN,NaN
2024-08-06T09:37:00Z,NaN,NaN,NaN,NaN
2024-08-06T09:37:00Z,NaN,NaN,NaN,1021.42944
2024-08-06T09:37:07Z,NaN,NaN,NaN,1020.78503
2024-08-06T09:37:08Z,NaN,0.450295,NaN,1020.55286
2024-08-06T09:37:14Z,NaN,NaN,NaN,1020.49615
2024-08-06T09:37:20Z,NaN,NaN,0.763645,1020.4741
2024-08-06T09:37:21Z,NaN,NaN,NaN,NaN
2024-08-06T09:37:28Z,NaN,NaN,NaN,1020.4664
2024-08-06T09:37:35Z,NaN,NaN,NaN,1020.4753
2024-08-06T09:37:40Z,NaN,NaN,NaN,NaN
2024-08-06T09:37:42Z,NaN,NaN,NaN,1020.44885
2024-08-06T09:37:48Z,NaN,NaN,NaN,1020.45404
2024-08-06T09:37:49Z,NaN,NaN,NaN,NaN
2024-08-06T09:37:52Z,NaN,NaN,NaN,1020.44543
2024-08-06T09:38:08Z,NaN,NaN,0.0704234,1020.44543
2024-08-06T09:38:20Z,NaN,NaN,NaN,NaN
2024-08-06T09:38:24Z,NaN,NaN,NaN,NaN
2024-08-06T09:38:52Z,NaN,NaN,NaN,NaN
2024-08-06T09:38:56Z,NaN,NaN,0.956078,1020.4694
2024-08-06T09:39:44Z,NaN,NaN,2.04808,1020.47687
2024-08-06T09:39:48Z,NaN,NaN,NaN,NaN
2024-08-06T09:40:12Z,NaN,NaN,NaN,1020.488
2024-08-06T09:40:32Z,NaN,NaN,2.75521,1020.52893
2024-08-06T09:40:36Z,NaN,NaN,NaN,1020.74695
2024-08-06T09:41:20Z,NaN,NaN,3.39279,1021.4984
2024-08-06T09:41:24Z,NaN,NaN,NaN,NaN
2024-08-06T09:42:08Z,NaN,NaN,3.29309,1023.84406
2024-08-06T09:42:12Z,NaN,NaN,NaN,1024.8318
2024-08-06T09:42:20Z,NaN,NaN,NaN,1024.8064
2024-08-06T09:42:56Z,NaN,NaN,2.17559,1024.8165
2024-08-06T09:43:44Z,NaN,NaN,1.1346,1024.8496
2024-08-06T09:44:32Z,NaN,NaN,0.341684,NaN
2024-08-06T09:44:36Z,NaN,NaN,NaN,1024.9241
2024-08-06T09:45:04Z,NaN,NaN,NaN,1024.9868
2024-08-06T09:45:08Z,NaN,NaN,NaN,NaN
2024-08-06T09:45:16Z,NaN,-0.368264,NaN,1025.016
2024-08-06T09:45:20Z,NaN,NaN,0.49934,NaN
2024-08-06T09:45:32Z,NaN,NaN,NaN,1025.0127
2024-08-06T09:45:40Z,NaN,NaN,NaN,1025.0114
2024-08-06T09:45:56Z,NaN,-0.492183,NaN,1025.0532
2024-08-06T09:46:08Z,NaN,NaN,1.73045,1025.0641
2024-08-06T09:46:28Z,NaN,NaN,NaN,NaN
2024-08-06T09:46:36Z,NaN,-0.42237,NaN,1025.1096
2024-08-06T09:46:56Z,NaN,NaN,2.52568,1025.1163
2024-08-06T09:47:16Z,NaN,-0.455531,NaN,NaN
2024-08-06T09:47:44Z,NaN,NaN,3.15398,1025.1245
2024-08-06T09:47:56Z,NaN,-0.443314,NaN,1025.1268
2024-08-06T09:48:04Z,NaN,NaN,NaN,1025.1346
2024-08-06T09:48:25Z,NaN,NaN,NaN,1025.137
2024-08-06T09:48:32Z,NaN,NaN,3.68491,1025.1414
2024-08-06T09:48:36Z,NaN,0.513127,NaN,NaN
2024-08-06T09:48:37Z,NaN,NaN,NaN,1025.1434
2024-08-06T09:48:44Z,NaN,NaN,NaN,1025.1483
2024-08-06T09:48:51Z,NaN,NaN,NaN,NaN
2024-08-06T09:48:52Z,NaN,NaN,NaN,1025.1512
2024-08-06T09:48:58Z,NaN,NaN,NaN,1025.1572
2024-08-06T09:49:05Z,NaN,NaN,NaN,1025.1608
2024-08-06T09:49:12Z,NaN,NaN,NaN,1025.1666
2024-08-06T09:49:17Z,NaN,0.469494,NaN,1025.171
2024-08-06T09:49:19Z,NaN,NaN,NaN,NaN
2024-08-06T09:49:21Z,NaN,NaN,2.6416,1025.176
2024-08-06T09:49:26Z,NaN,NaN,NaN,1025.1777
2024-08-06T09:49:33Z,NaN,NaN,NaN,NaN
2024-08-06T09:49:40Z,NaN,NaN,NaN,1025.1696
2024-08-06T09:49:47Z,NaN,NaN,NaN,1025.1631
2024-08-06T09:49:54Z,NaN,NaN,NaN,1025.1539
2024-08-06T09:49:57Z,NaN,0.455531,NaN,1025.1472
2024-08-06T09:50:01Z,NaN,NaN,NaN,1025.1384
2024-08-06T09:50:08Z,NaN,NaN,NaN,1025.1307
2024-08-06T09:50:09Z,NaN,NaN,1.436,1025.1178
2024-08-06T09:50:15Z,NaN,NaN,NaN,NaN
2024-08-06T09:50:22Z,NaN,NaN,NaN,1025.1022
2024-08-06T09:50:29Z,NaN,NaN,NaN,1025.0547
2024-08-06T09:50:36Z,NaN,NaN,NaN,1025.0209
2024-08-06T09:50:37Z,NaN,0.479966,NaN,1024.9642
2024-08-06T09:50:43Z,NaN,NaN,NaN,1024.9314
2024-08-06T09:50:50Z,NaN,NaN,NaN,1024.8185
2024-08-06T09:50:57Z,NaN,NaN,NaN,1024.651
2024-08-06T09:50:57Z,NaN,NaN,0.673225,NaN
2024-08-06T09:51:04Z,NaN,NaN,NaN,1024.5199
2024-08-06T09:51:11Z,NaN,NaN,NaN,1023.6319
2024-08-06T09:51:13Z,NaN,NaN,NaN,1023.35516
2024-08-06T09:51:17Z,NaN,NaN,NaN,1021.9449
2024-08-06T09:51:45Z,NaN,NaN,0.258219,1020.88135
2024-08-06T09:51:49Z,NaN,NaN,NaN,1020.5595
2024-08-06T09:52:09Z,NaN,NaN,NaN,NaN
2024-08-06T09:52:13Z,NaN,NaN,NaN,1020.48096
2024-08-06T09:52:21Z,NaN,NaN,NaN,1020.48224
2024-08-06T09:52:33Z,NaN,NaN,1.23429,1020.4758
2024-08-06T09:53:13Z,NaN,NaN,NaN,1020.4565
2024-08-06T09:53:21Z,NaN,NaN,2.23123,1020.46234
2024-08-06T09:54:01Z,NaN,NaN,NaN,1020.4535
2024-08-06T09:54:09Z,NaN,NaN,2.88968,1020.4639
2024-08-06T09:54:21Z,NaN,NaN,NaN,NaN
2024-08-06T09:54:49Z,NaN,NaN,NaN,1020.4484
2024-08-06T09:54:57Z,NaN,NaN,3.50175,1020.4484
2024-08-06T09:55:13Z,NaN,NaN,NaN,NaN
2024-08-06T09:55:37Z,NaN,NaN,NaN,NaN
2024-08-06T09:55:45Z,NaN,NaN,3.19572,NaN
2024-08-06T09:56:33Z,NaN,NaN,1.96461,1020.46484
2024-08-06T09:57:21Z,NaN,NaN,1.02563,NaN
2024-08-06T09:58:01Z,NaN,NaN,NaN,1020.4775
2024-08-06T09:58:09Z,NaN,NaN,0.218805,NaN
2024-08-06T09:58:33Z,NaN,NaN,NaN,1020.50275
2024-08-06T09:58:41Z,NaN,NaN,NaN,1020.5137
2024-08-06T09:58:53Z,NaN,-0.282743,NaN,1020.56555
2024-08-06T09:58:57Z,NaN,NaN,0.462244,1020.8298
2024-08-06T09:59:09Z,NaN,NaN,NaN,NaN
2024-08-06T09:59:13Z,NaN,NaN,NaN,1022.10394
2024-08-06T09:59:33Z,NaN,-0.44855,NaN,1023.6401
2024-08-06T09:59:45Z,NaN,NaN,1.7745,NaN
2024-08-06T10:00:05Z,NaN,NaN,NaN,1024.0115
2024-08-06T10:00:13Z,NaN,-0.404916,NaN,1024.7833
2024-08-06T10:00:34Z,NaN,NaN,2.52568,1024.7375
2024-08-06T10:00:54Z,NaN,-0.401426,NaN,NaN
2024-08-06T10:01:22Z,NaN,NaN,3.12384,1024.852
2024-08-06T10:01:34Z,NaN,-0.410152,NaN,1024.9728
2024-08-06T10:01:42Z,NaN,NaN,NaN,NaN
2024-08-06T10:02:06Z,NaN,NaN,NaN,1024.9945
2024-08-06T10:02:10Z,NaN,NaN,3.71505,1025.0065
2024-08-06T10:02:14Z,NaN,0.287979,NaN,NaN
2024-08-06T10:02:22Z,NaN,NaN,NaN,1025.001
2024-08-06T10:02:29Z,NaN,NaN,NaN,1025.0098
2024-08-06T10:02:30Z,NaN,NaN,NaN,NaN
2024-08-06T10:02:36Z,NaN,NaN,NaN,1025.0098
2024-08-06T10:02:43Z,NaN,NaN,NaN,1025.0214
2024-08-06T10:02:50Z,NaN,NaN,NaN,1025.0316
2024-08-06T10:02:54Z,NaN,0.488692,NaN,NaN
2024-08-06T10:02:57Z,NaN,NaN,NaN,1025.061
2024-08-06T10:02:58Z,NaN,NaN,2.69957,1025.0726
2024-08-06T10:03:04Z,NaN,NaN,NaN,NaN
2024-08-06T10:03:11Z,NaN,NaN,NaN,1025.0934
2024-08-06T10:03:18Z,NaN,NaN,NaN,NaN
2024-08-06T10:03:25Z,NaN,NaN,NaN,1025.1185
2024-08-06T10:03:32Z,NaN,NaN,NaN,1025.129
2024-08-06T10:03:34Z,NaN,0.469494,NaN,1025.132
2024-08-06T10:03:39Z,NaN,NaN,NaN,1025.1368
2024-08-06T10:03:46Z,NaN,NaN,NaN,NaN
2024-08-06T10:03:46Z,NaN,NaN,1.41513,1025.1409
2024-08-06T10:03:53Z,NaN,NaN,NaN,1025.145
2024-08-06T10:04:00Z,NaN,NaN,NaN,NaN
2024-08-06T10:04:07Z,NaN,NaN,NaN,1025.1483
2024-08-06T10:04:14Z,NaN,NaN,NaN,1025.1544
2024-08-06T10:04:14Z,NaN,0.479966,NaN,1025.1576
2024-08-06T10:04:21Z,NaN,NaN,NaN,1025.1625
2024-08-06T10:04:28Z,NaN,NaN,NaN,1025.166
2024-08-06T10:04:34Z,NaN,NaN,0.585123,NaN
2024-08-06T10:04:35Z,NaN,NaN,NaN,NaN
2024-08-06T10:04:42Z,NaN,NaN,NaN,1025.1749
2024-08-06T10:04:46Z,NaN,NaN,NaN,NaN
2024-08-06T10:04:49Z,NaN,NaN,NaN,1025.1812
2024-08-06T10:04:54Z,NaN,NaN,NaN,1025.1886
2024-08-06T10:05:18Z,NaN,NaN,NaN,1025.1875
2024-08-06T10:05:22Z,NaN,NaN,0.425149,1025.1875
2024-08-06T10:05:26Z,NaN,NaN,NaN,1025.1796
2024-08-06T10:05:38Z,NaN,NaN,NaN,1025.1708
2024-08-06T10:06:10Z,NaN,NaN,1.54033,NaN
2024-08-06T10:06:22Z,NaN,NaN,NaN,1025.1615
2024-08-06T10:06:38Z,NaN,NaN,NaN,NaN
2024-08-06T10:06:58Z,NaN,NaN,2.50713,1025.1548
2024-08-06T10:07:10Z,NaN,NaN,NaN,NaN
2024-08-06T10:07:26Z,NaN,NaN,NaN,1025.145
2024-08-06T10:07:46Z,NaN,NaN,3.26527,1025.138
2024-08-06T10:08:14Z,NaN,NaN,NaN,1025.1278
2024-08-06T10:08:34Z,NaN,NaN,3.68028,1025.1185
2024-08-06T10:09:22Z,NaN,NaN,2.4909,NaN
2024-08-06T10:10:10Z,NaN,NaN,1.33399,1025.0912
2024-08-06T10:10:14Z,NaN,NaN,NaN,1025.0507
2024-08-06T10:10:58Z,NaN,NaN,0.487748,1024.9993
2024-08-06T10:11:06Z,NaN,NaN,NaN,NaN
2024-08-06T10:11:14Z,NaN,NaN,NaN,1024.9888
2024-08-06T10:11:38Z,NaN,NaN,NaN,1024.9576
2024-08-06T10:11:42Z,NaN,-0.289725,NaN,NaN
2024-08-06T10:11:46Z,NaN,NaN,0.497021,1024.9126
2024-08-06T10:11:58Z,NaN,NaN,NaN,NaN
2024-08-06T10:12:22Z,NaN,-0.521853,NaN,1024.7368
2024-08-06T10:12:34Z,NaN,NaN,1.6493,1024.7085
2024-08-06T10:12:59Z,NaN,NaN,NaN,1023.89923
2024-08-06T10:13:03Z,NaN,-0.47822,NaN,1023.33624
2024-08-06T10:13:23Z,NaN,NaN,2.46772,NaN
2024-08-06T10:13:43Z,NaN,-0.432842,NaN,1021.68835
2024-08-06T10:13:47Z,NaN,NaN,NaN,NaN
2024-08-06T10:14:11Z,NaN,NaN,3.08907,1020.9536
2024-08-06T10:14:23Z,NaN,-0.432842,NaN,1020.52936
2024-08-06T10:14:35Z,NaN,NaN,NaN,1020.519
2024-08-06T10:14:59Z,NaN,NaN,NaN,1020.46533
2024-08-06T10:14:59Z,NaN,NaN,3.68491,1020.4621
2024-08-06T10:15:03Z,NaN,-0.0575959,NaN,1020.4621
2024-08-06T10:15:11Z,NaN,NaN,NaN,NaN
2024-08-06T10:15:18Z,NaN,NaN,NaN,1020.44055
2024-08-06T10:15:23Z,NaN,NaN,NaN,NaN
2024-08-06T10:15:25Z,NaN,NaN,NaN,1020.4545
2024-08-06T10:15:32Z,NaN,NaN,NaN,1020.445
2024-08-06T10:15:39Z,NaN,NaN,NaN,1020.4451
2024-08-06T10:15:43Z,NaN,0.5044,NaN,1020.4451
2024-08-06T10:15:46Z,NaN,NaN,NaN,NaN
2024-08-06T10:15:47Z,NaN,NaN,2.84563,NaN
2024-08-06T10:15:53Z,NaN,NaN,NaN,NaN
2024-08-06T10:16:00Z,NaN,NaN,NaN,NaN
2024-08-06T10:16:06Z,NaN,NaN,NaN,1020.4546
2024-08-06T10:16:13Z,NaN,NaN,NaN,NaN
2024-08-06T10:16:20Z,NaN,NaN,NaN,1020.46387
2024-08-06T10:16:23Z,NaN,0.485202,NaN,NaN
2024-08-06T10:16:27Z,NaN,NaN,NaN,1020.4705
2024-08-06T10:16:34Z,NaN,NaN,NaN,1020.5116
2024-08-06T10:16:35Z,NaN,NaN,1.60757,1020.5426
2024-08-06T10:16:41Z,NaN,NaN,NaN,NaN
2024-08-06T10:16:48Z,NaN,NaN,NaN,1020.89185
2024-08-06T10:16:55Z,NaN,NaN,NaN,1022.33167
2024-08-06T10:17:02Z,NaN,NaN,NaN,1024.5203
2024-08-06T10:17:03Z,NaN,0.516617,NaN,1024.8068
2024-08-06T10:17:09Z,NaN,NaN,NaN,1024.9758
2024-08-06T10:17:16Z,NaN,NaN,NaN,1024.9747
2024-08-06T10:17:23Z,NaN,NaN,NaN,NaN
2024-08-06T10:17:23Z,NaN,NaN,0.793785,1024.995
2024-08-06T10:17:30Z,NaN,NaN,NaN,1024.992
2024-08-06T10:17:37Z,NaN,NaN,NaN,NaN
2024-08-06T10:17:43Z,NaN,0.47822,NaN,1025.0087
2024-08-06T10:17:44Z,NaN,NaN,NaN,1025.008
2024-08-06T10:17:51Z,NaN,NaN,NaN,1025.0167
2024-08-06T10:17:51Z,NaN,NaN,NaN,1025.0161
2024-08-06T10:17:59Z,NaN,NaN,NaN,1025.0255
2024-08-06T10:18:11Z,NaN,NaN,0.0843342,NaN
2024-08-06T10:18:23Z,NaN,NaN,NaN,1025.0513
2024-08-06T10:18:31Z,NaN,NaN,NaN,1025.0522
2024-08-06T10:18:47Z,NaN,NaN,NaN,NaN
2024-08-06T10:18:59Z,NaN,NaN,0.963033,1025.0735
2024-08-06T10:19:47Z,NaN,NaN,1.90201,1025.0966
2024-08-06T10:19:55Z,NaN,NaN,NaN,1025.0984
2024-08-06T10:20:35Z,NaN,NaN,2.63001,1025.115
2024-08-06T10:20:43Z,NaN,NaN,NaN,1025.1215
2024-08-06T10:21:23Z,NaN,NaN,3.27454,NaN
2024-08-06T10:21:31Z,NaN,NaN,NaN,1025.1338
2024-08-06T10:22:11Z,NaN,NaN,3.62,1025.1376
2024-08-06T10:22:19Z,NaN,NaN,NaN,NaN
2024-08-06T10:23:00Z,NaN,NaN,2.45613,1025.1447
2024-08-06T10:23:48Z,NaN,NaN,1.30385,1025.1478
2024-08-06T10:24:36Z,NaN,NaN,0.548028,1025.1522
2024-08-06T10:24:48Z,NaN,NaN,NaN,1025.1559
2024-08-06T10:24:52Z,NaN,NaN,NaN,1025.1602
2024-08-06T10:25:20Z,NaN,NaN,NaN,NaN
2024-08-06T10:25:24Z,NaN,NaN,0.334729,1025.1643
2024-08-06T10:25:32Z,NaN,NaN,NaN,1025.1699
2024-08-06T10:25:36Z,NaN,-0.382227,NaN,NaN
2024-08-06T10:25:48Z,NaN,NaN,NaN,1025.1764
2024-08-06T10:25:56Z,NaN,NaN,NaN,1025.189
2024-08-06T10:26:12Z,NaN,NaN,1.36413,1025.1963
2024-08-06T10:26:16Z,NaN,-0.445059,NaN,1025.1996
2024-08-06T10:26:48Z,NaN,NaN,NaN,1025.1996
2024-08-06T10:26:56Z,NaN,-0.457276,NaN,1025.196
2024-08-06T10:27:00Z,NaN,NaN,2.29847,NaN
2024-08-06T10:27:36Z,NaN,-0.50091,NaN,1025.1847
2024-08-06T10:27:48Z,NaN,NaN,3.04502,1025.1781
2024-08-06T10:28:16Z,NaN,-0.485202,NaN,NaN
2024-08-06T10:28:24Z,NaN,NaN,NaN,1025.1628
2024-08-06T10:28:36Z,NaN,NaN,3.74751,1025.1564
2024-08-06T10:28:44Z,NaN,NaN,NaN,1025.147
2024-08-06T10:28:51Z,NaN,NaN,NaN,1025.1385
2024-08-06T10:28:56Z,NaN,0.39968,NaN,1025.1233
2024-08-06T10:28:58Z,NaN,NaN,NaN,NaN
2024-08-06T10:29:05Z,NaN,NaN,NaN,1025.1094
2024-08-06T10:29:12Z,NaN,NaN,NaN,1025.0574
2024-08-06T10:29:19Z,NaN,NaN,NaN,1025.0193
2024-08-06T10:29:24Z,NaN,NaN,2.78999,1024.9902
2024-08-06T10:29:26Z,NaN,NaN,NaN,1024.9788
2024-08-06T10:29:33Z,NaN,NaN,NaN,1024.9438
2024-08-06T10:29:36Z,NaN,0.499164,NaN,1024.918
2024-08-06T10:29:40Z,NaN,NaN,NaN,NaN
2024-08-06T10:29:47Z,NaN,NaN,NaN,1024.8645
2024-08-06T10:29:54Z,NaN,NaN,NaN,1024.747
2024-08-06T10:30:01Z,NaN,NaN,NaN,NaN
2024-08-06T10:30:08Z,NaN,NaN,NaN,1024.5121
2024-08-06T10:30:12Z,NaN,NaN,1.42441,1023.37067
2024-08-06T10:30:15Z,NaN,NaN,NaN,NaN
2024-08-06T10:30:16Z,NaN,0.446804,NaN,1021.824
2024-08-06T10:30:22Z,NaN,NaN,NaN,1021.1012
2024-08-06T10:30:24Z,NaN,NaN,NaN,NaN
2024-08-06T10:30:29Z,NaN,NaN,NaN,1020.57404
2024-08-06T10:30:36Z,NaN,NaN,NaN,1020.49084
2024-08-06T10:30:43Z,NaN,NaN,NaN,1020.4807
2024-08-06T10:30:50Z,NaN,NaN,NaN,1020.43835
2024-08-06T10:30:56Z,NaN,0.506145,NaN,1020.4539
2024-08-06T10:30:57Z,NaN,NaN,NaN,1020.4467
2024-08-06T10:31:00Z,NaN,NaN,0.670906,1020.4511
2024-08-06T10:31:04Z,NaN,NaN,NaN,NaN
2024-08-06T10:31:11Z,NaN,NaN,NaN,1020.4425
2024-08-06T10:31:18Z,NaN,NaN,NaN,1020.43866
2024-08-06T10:31:20Z,NaN,NaN,NaN,NaN
2024-08-06T10:31:28Z,NaN,NaN,NaN,1020.43896
2024-08-06T10:31:48Z,NaN,NaN,0.184028,1020.43896
2024-08-06T10:31:52Z,NaN,NaN,NaN,NaN
2024-08-06T10:32:00Z,NaN,NaN,NaN,NaN
2024-08-06T10:32:20Z,NaN,NaN,NaN,NaN
2024-08-06T10:32:32Z,NaN,NaN,NaN,NaN
2024-08-06T10:32:36Z,NaN,NaN,1.30617,1020.45404
2024-08-06T10:33:20Z,NaN,NaN,NaN,1020.45667
2024-08-06T10:33:25Z,NaN,NaN,2.34716,NaN
2024-08-06T10:34:09Z,NaN,NaN,NaN,1020.4783
2024-08-06T10:34:13Z,NaN,NaN,2.97778,1020.49805
2024-08-06T10:34:57Z,NaN,NaN,NaN,NaN
2024-08-06T10:35:01Z,NaN,NaN,3.56899,1020.522
2024-08-06T10:35:45Z,NaN,NaN,NaN,1020.7501
2024-08-06T10:35:49Z,NaN,NaN,3.22122,NaN
2024-08-06T10:36:37Z,NaN,NaN,1.9507,NaN
2024-08-06T10:37:13Z,NaN,NaN,NaN,1022.4062
2024-08-06T10:37:25Z,NaN,NaN,0.983899,1023.75793
2024-08-06T10:38:05Z,NaN,NaN,NaN,NaN
2024-08-06T10:38:13Z,NaN,NaN,0.177073,1024.7573
2024-08-06T10:38:37Z,NaN,NaN,NaN,1024.8823
2024-08-06T10:38:45Z,NaN,NaN,NaN,1024.9421
2024-08-06T10:38:49Z,NaN,-0.363028,NaN,NaN
2024-08-06T10:39:01Z,NaN,NaN,0.772919,1025.0219
2024-08-06T10:39:05Z,NaN,NaN,NaN,1025.0143
2024-08-06T10:39:17Z,NaN,NaN,NaN,NaN
2024-08-06T10:39:29Z,NaN,-0.460767,NaN,1024.9982
2024-08-06T10:39:49Z,NaN,NaN,2.00402,1025.0076
2024-08-06T10:40:01Z,NaN,NaN,NaN,1025.0046
2024-08-06T10:40:09Z,NaN,-0.486947,NaN,1025.0103
2024-08-06T10:40:33Z,NaN,NaN,NaN,NaN
2024-08-06T10:40:37Z,NaN,NaN,2.90127,1025.0142
2024-08-06T10:40:49Z,NaN,-0.493928,NaN,1025.0172
2024-08-06T10:41:25Z,NaN,NaN,3.57131,1025.0293
2024-08-06T10:41:29Z,NaN,-0.506145,NaN,NaN
2024-08-06T10:41:37Z,NaN,NaN,NaN,1025.0634
2024-08-06T10:41:45Z,NaN,NaN,NaN,NaN
2024-08-06T10:41:52Z,NaN,NaN,NaN,1025.0881
2024-08-06T10:41:59Z,NaN,NaN,NaN,1025.0914
2024-08-06T10:42:06Z,NaN,NaN,NaN,NaN
2024-08-06T10:42:09Z,NaN,0.436332,NaN,1025.0858
2024-08-06T10:42:13Z,NaN,NaN,NaN,1025.0995
2024-08-06T10:42:13Z,NaN,NaN,3.05661,1025.1187
2024-08-06T10:42:20Z,NaN,NaN,NaN,1025.1327
2024-08-06T10:42:25Z,NaN,NaN,NaN,NaN
2024-08-06T10:42:27Z,NaN,NaN,NaN,1025.141
2024-08-06T10:42:34Z,NaN,NaN,NaN,NaN
2024-08-06T10:42:41Z,NaN,NaN,NaN,1025.1484
2024-08-06T10:42:45Z,NaN,0.467748,NaN,NaN
2024-08-06T10:42:48Z,NaN,NaN,NaN,1025.153
2024-08-06T10:42:55Z,NaN,NaN,NaN,1025.1582
2024-08-06T10:43:01Z,NaN,NaN,1.71422,1025.1643
2024-08-06T10:43:02Z,NaN,NaN,NaN,1025.1749
2024-08-06T10:43:09Z,NaN,NaN,NaN,1025.1776
2024-08-06T10:43:16Z,NaN,NaN,NaN,NaN
2024-08-06T10:43:23Z,NaN,NaN,NaN,NaN
2024-08-06T10:43:30Z,NaN,NaN,NaN,1025.1906
2024-08-06T10:43:33Z,NaN,0.548033,NaN,NaN
2024-08-06T10:43:37Z,NaN,NaN,NaN,1025.1941
2024-08-06T10:43:44Z,NaN,NaN,NaN,1025.2015
2024-08-06T10:43:49Z,NaN,NaN,0.78683,1025.2056
2024-08-06T10:43:51Z,NaN,NaN,NaN,1025.2123
2024-08-06T10:43:58Z,NaN,NaN,NaN,1025.2174
2024-08-06T10:44:05Z,NaN,NaN,NaN,NaN
2024-08-06T10:44:12Z,NaN,NaN,NaN,1025.2197
2024-08-06T10:44:13Z,NaN,NaN,NaN,1025.2197
2024-08-06T10:44:17Z,NaN,NaN,NaN,NaN
2024-08-06T10:44:37Z,NaN,NaN,0.167799,1025.2167
2024-08-06T10:44:45Z,NaN,NaN,NaN,NaN
2024-08-06T10:44:49Z,NaN,NaN,NaN,1025.2089
2024-08-06T10:45:05Z,NaN,NaN,NaN,1025.2034
2024-08-06T10:45:25Z,NaN,NaN,1.20184,1025.191
2024-08-06T10:46:09Z,NaN,NaN,NaN,1025.1866
2024-08-06T10:46:13Z,NaN,NaN,2.23587,NaN
2024-08-06T10:46:57Z,NaN,NaN,NaN,1025.1731
2024-08-06T10:47:01Z,NaN,NaN,2.98937,NaN
2024-08-06T10:47:45Z,NaN,NaN,NaN,1025.159
2024-08-06T10:47:49Z,NaN,NaN,3.74056,1025.1449
2024-08-06T10:48:37Z,NaN,NaN,2.76912,1025.1342
2024-08-06T10:49:25Z,NaN,NaN,1.53801,1025.1182
2024-08-06T10:50:13Z,NaN,NaN,0.763645,NaN
2024-08-06T10:50:41Z,NaN,NaN,NaN,1025.0977
2024-08-06T10:50:49Z,NaN,NaN,NaN,1025.061
2024-08-06T10:51:01Z,NaN,NaN,0.12143,1025.0627
2024-08-06T10:51:13Z,NaN,NaN,NaN,NaN
2024-08-06T10:51:17Z,NaN,-0.307178,NaN,1024.998
2024-08-06T10:51:21Z,NaN,NaN,NaN,1024.9902
2024-08-06T10:51:30Z,NaN,NaN,NaN,1024.9747
2024-08-06T10:51:33Z,NaN,NaN,NaN,NaN
2024-08-06T10:51:49Z,NaN,NaN,1.1346,1024.9542
2024-08-06T10:51:58Z,NaN,-0.506145,NaN,1024.8605
2024-08-06T10:52:14Z,NaN,NaN,NaN,1024.7009
2024-08-06T10:52:34Z,NaN,NaN,NaN,1024.4962
2024-08-06T10:52:38Z,NaN,-0.516617,2.23587,NaN
2024-08-06T10:53:22Z,NaN,-0.436332,NaN,1024.0629
2024-08-06T10:53:26Z,NaN,NaN,2.87345,1023.196
2024-08-06T10:54:02Z,NaN,-0.439823,NaN,NaN
2024-08-06T10:54:10Z,NaN,NaN,NaN,1021.6305
2024-08-06T10:54:14Z,NaN,NaN,3.50407,1020.63544
2024-08-06T10:54:26Z,NaN,NaN,NaN,1020.4942
2024-08-06T10:54:42Z,NaN,NaN,NaN,1020.4664
2024-08-06T10:54:42Z,NaN,0.5044,NaN,1020.4706
2024-08-06T10:54:49Z,NaN,NaN,NaN,NaN
2024-08-06T10:54:56Z,NaN,NaN,NaN,1020.46246
2024-08-06T10:54:58Z,NaN,NaN,NaN,NaN
2024-08-06T10:55:02Z,NaN,NaN,3.256,1020.4577
2024-08-06T10:55:03Z,NaN,NaN,NaN,1020.453
2024-08-06T10:55:10Z,NaN,NaN,NaN,1020.4478
2024-08-06T10:55:17Z,NaN,NaN,NaN,1020.4375
2024-08-06T10:55:22Z,NaN,0.42586,NaN,1020.43835
2024-08-06T10:55:24Z,NaN,NaN,NaN,NaN
